numba_parallel.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.399, Time: 2.022684 s
         3497319 function calls (3381659 primitive calls) in 13.722 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 builtins.py:238(BinOpFloorDiv)
       18    0.000    0.000    0.000    0.000 ir.py:741(get_targets)
        3    0.000    0.000    0.000    0.000 rangeobj.py:97(RangeIter)
        1    0.000    0.000    0.000    0.000 builtins.py:408(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        6    0.000    0.000    0.000    0.000 __init__.py:151(<lambda>)
       11    0.000    0.000    0.000    0.000 coverage_support.py:37(get_registered_loc_notify)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1371(__iter__)
        1    0.000    0.000    0.000    0.000 widgets.py:3133(RectangleSelector)
        1    0.000    0.000    0.000    0.000 core.py:2685(__init__)
       11    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
       11    0.000    0.000    0.000    0.000 cpu_options.py:53(__bool__)
        1    0.000    0.000    0.000    0.000 colorizer.py:38(Colorizer)
        3    0.000    0.000    0.000    0.000 rcsetup.py:591(_validate_greaterequal0_lessequal1)
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
       22    0.000    0.000    0.000    0.000 _type_aliases.py:118(<lambda>)
        4    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        2    0.000    0.000    0.000    0.000 array_exprs.py:181(_get_final_replacement)
       17    0.000    0.000    0.000    0.000 numbers.py:1217(bool_as_bool)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
       22    0.000    0.000    0.000    0.000 core.py:3989(<genexpr>)
        5    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        4    0.000    0.000    0.000    0.000 inspect.py:2858(__eq__)
        9    0.000    0.000    0.000    0.000 core.py:4683(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1059(_scandir)
        5    0.000    0.000    0.000    0.000 rcsetup.py:583(_validate_greaterthan_minushalf)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        1    0.000    0.000    0.000    0.000 config.py:47(_os_supports_avx)
        1    0.000    0.000    0.000    0.000 loader.py:74(__init__)
        1    0.000    0.000    0.000    0.000 listobj.py:42(_ListPayloadMixin)
        4    0.000    0.000    0.000    0.000 typing.py:407(_eval_type)
       22    0.000    0.000    0.000    0.000 targetconfig.py:42(doc)
        1    0.000    0.000    0.000    0.000 pickle.py:1180(_Unpickler)
        1    0.000    0.000    0.000    0.000 spines.py:529(Spines)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
        7    0.000    0.000    0.000    0.000 extending.py:180(overload_attribute)
        1    0.000    0.000    0.000    0.000 _array_api.py:667(_XPSphinxCapability)
        1    0.000    0.000    0.000    0.000 axis.py:2369(XAxis)
        2    0.000    0.000    0.000    0.000 <frozen os>:723(__delitem__)
        1    0.000    0.000    0.000    0.000 axis.py:2593(YAxis)
       13    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dispatcher.py:192(_DispatcherBase)
        5    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 caching.py:40(_Cache)
       11    0.000    0.000    0.000    0.000 inline_closurecall.py:81(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:633(__repr__)
       10    0.000    0.000    0.000    0.000 registry.py:39(register)
       14    0.000    0.000    0.000    0.000 typeinfer.py:703(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4149(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        1    0.000    0.000    0.000    0.000 cgutils.py:256(Structure)
        5    0.000    0.000    0.000    0.000 controlflow.py:711(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:588(__init__)
       15    0.000    0.000    0.000    0.000 callconv.py:919(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       11    0.000    0.000    0.000    0.000 typed_passes.py:522(lowering_class)
        1    0.000    0.000    0.000    0.000 module.py:47(ModuleRef)
        1    0.000    0.000    0.000    0.000 config.py:66(_package_format)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
        1    0.000    0.000    0.000    0.000 hermite_e.py:1599(HermiteE)
        1    0.000    0.000    0.000    0.000 tempfile.py:685(SpooledTemporaryFile)
        2    0.000    0.000    0.000    0.000 array_exprs.py:118(_get_operands)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:24(extract_version)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1336(__init__)
        1    0.000    0.000    0.000    0.000 base.py:1248(_initialize_llvm_lock_event)
       11    0.000    0.000    0.000    0.000 module.py:120(get_named_metadata)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        6    0.000    0.000    0.000    0.000 results.py:309(__len__)
       12    0.000    0.000    0.000    0.000 llvm_pass_timings.py:325(__init__)
        6    0.000    0.000    0.000    0.000 array_exprs.py:81(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:2447(__init__)
        8    0.000    0.000    0.000    0.000 containers.py:223(types)
       23    0.000    0.000    0.000    0.000 overrides.py:175(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 config.py:25(_has_svml)
        1    0.000    0.000    0.000    0.000 caching.py:103(_CacheLocator)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:96(_localized_month)
        1    0.000    0.000    0.000    0.000 backend_bases.py:130(RendererBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:597(DrawingArea)
       18    0.000    0.000    0.000    0.000 builder.py:29(_binop)
        1    0.000    0.000    0.000    0.000 models.py:1244(handle_bound_function)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_utils_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 legendre.py:1562(Legendre)
        1    0.000    0.000    0.000    0.000 axes3d.py:4044(_Quaternion)
       13    0.000    0.000    0.000    0.000 _internal.py:936(npy_ctypes_check)
       18    0.000    0.000    0.000    0.000 options.py:15(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:195(c_float)
       18    0.000    0.000    0.000    0.000 values.py:51(_binop)
       11    0.000    0.000    0.000    0.000 _pytesttester.py:75(__init__)
        2    0.000    0.000    0.000    0.000 traceback.py:265(__init__)
        7    0.000    0.000    0.000    0.000 fractions.py:533(_operator_fallbacks)
        8    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
       13    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1632(Laguerre)
        1    0.000    0.000    0.000    0.000 colorizer.py:325(_ColorizerInterface)
        1    0.000    0.000    0.000    0.000 _internal.py:253(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 random.py:889(getrandbits)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
       14    0.000    0.000    0.000    0.000 interpreter.py:1795(code_freevars)
       12    0.000    0.000    0.000    0.000 config.py:158(validate)
        5    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        7    0.000    0.000    0.000    0.000 codegen.py:1093(is_symbol_defined)
        1    0.000    0.000    0.000    0.000 fileinput.py:171(FileInput)
        1    0.000    0.000    0.000    0.000 dispatcher.py:746(Dispatcher)
        1    0.000    0.000    0.000    0.000 Image.py:3763(register_extensions)
        1    0.000    0.000    0.000    0.000 config.py:76(_llvm_assertions_state)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        8    0.000    0.000    0.000    0.000 base.py:191(enable_boundscheck)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        2    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 lowering.py:352(Lower)
        1    0.000    0.000    0.000    0.000 decorators.py:34(Vectorize)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:31(CompilerPass)
        1    0.000    0.000    0.000    0.000 core.py:83(__compat__)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:31(ImagePalette)
        1    0.000    0.000    0.000    0.000 hashing.py:412(_Py_HashSecret_t)
        1    0.000    0.000    0.000    0.000 parfor.py:713(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 multiarray.py:81(_override___module__)
        1    0.000    0.000    0.000    0.000 hermite.py:1697(Hermite)
        1    0.000    0.000    0.000    0.000 offsetbox.py:709(TextArea)
       11    0.000    0.000    0.000    0.000 containers.py:220(__len__)
       15    0.000    0.000    0.000    0.000 results.py:539(<lambda>)
        1    0.000    0.000    0.000    0.000 collections.py:2198(_MeshData)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        1    0.000    0.000    0.000    0.000 npydecl.py:163(NumpyRulesArrayOperator)
        1    0.000    0.000    0.000    0.000 setobj.py:1168(SetIterInstance)
        1    0.000    0.000    0.000    0.000 context.py:210(BaseContext)
        2    0.000    0.000    0.000    0.000 sysconfig.py:321(get_default_scheme)
       19    0.000    0.000    0.000    0.000 traceback.py:309(__len__)
        7    0.000    0.000    0.000    0.000 context.py:30(__init__)
       11    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        2    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
       10    0.000    0.000    0.000    0.000 enum.py:827(__members__)
        1    0.000    0.000    0.000    0.000 polar.py:32(PolarTransform)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
       11    0.000    0.000    0.000    0.000 bytecode.py:259(__iter__)
       11    0.000    0.000    0.000    0.000 _collections.py:24(<lambda>)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
       12    0.000    0.000    0.000    0.000 __init__.py:672(__init__)
        2    0.000    0.000    0.000    0.000 reprlib.py:50(__init__)
       18    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
       12    0.000    0.000    0.000    0.000 typing.py:2568(final)
        1    0.000    0.000    0.000    0.000 defchararray.py:416(chararray)
        1    0.000    0.000    0.000    0.000 ast.py:69(_raise_malformed_node)
       19    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
       13    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 argparse.py:1367(_ActionsContainer)
        9    0.000    0.000    0.000    0.000 templates.py:1243(__init__)
       11    0.000    0.000    0.000    0.000 nrt.py:48(_init_guard)
       11    0.000    0.000    0.000    0.000 typeinfer.py:141(__init__)
       11    0.000    0.000    0.000    0.000 options.py:15(<lambda>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        1    0.000    0.000    0.000    0.000 pydoc.py:554(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:3737(PolygonSelector)
        1    0.000    0.000    0.000    0.000 config.py:52(_build_libstdcxx_linkage_type)
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.loads}
        1    0.000    0.000    0.000    0.000 values.py:883(FunctionAttributes)
        4    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 Version.py:1(<module>)
       16    0.000    0.000    0.000    0.000 ir.py:770(get_targets)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        2    0.000    0.000    0.000    0.000 linecache.py:152(lazycache)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1357(_recalculate)
       10    0.000    0.000    0.000    0.000 _docstring.py:61(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
       12    0.000    0.000    0.000    0.000 core.py:6525(postParse)
       12    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        7    0.000    0.000    0.000    0.000 interpreter.py:1764(get_closure_value)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        1    0.000    0.000    0.000    0.000 registry.py:267(list_builtin)
        1    0.000    0.000    0.000    0.000 lowering.py:25(BaseLower)
       12    0.000    0.000    0.000    0.000 parfor.py:749(has_setup)
        4    0.000    0.000    0.000    0.000 containers.py:311(<genexpr>)
       13    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
        1    0.000    0.000    0.000    0.000 gridspec.py:521(SubplotSpec)
        1    0.000    0.000    0.000    0.000 values.py:1027(ArgumentAttributes)
        2    0.000    0.000    0.000    0.000 results.py:520(__getattr__)
        2    0.000    0.000    0.000    0.000 __init__.py:637(path)
        3    0.000    0.000    0.000    0.000 byteflow.py:2134(get_tos)
       11    0.000    0.000    0.000    0.000 compiler.py:329(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:126(_LAPACK)
       10    0.000    0.000    0.000    0.000 rcsetup.py:399(validate_fontweight)
        1    0.000    0.000    0.000    0.000 threading.py:873(Thread)
       11    0.000    0.000    0.000    0.000 byteflow.py:2365(__init__)
       11    0.000    0.000    0.000    0.000 transforms.py:751(consolidate_multi_exit_withs)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
       11    0.000    0.000    0.000    0.000 errors.py:526(__enter__)
       11    0.000    0.000    0.000    0.000 inline_closurecall.py:815(_debug_dump)
        1    0.000    0.000    0.000    0.000 config.py:38(_build_llvm_linkage_type)
        3    0.000    0.000    0.000    0.000 enum.py:1525(__repr__)
        1    0.000    0.000    0.000    0.000 {built-in method time.gmtime}
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        5    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 extbuild.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeref.py:48(TypeRef)
        1    0.000    0.000    0.000    0.000 colors.py:680(Colormap)
        2    0.000    0.000    0.000    0.000 rcsetup.py:626(_validate_minor_tick_ndivs)
        1    0.000    0.000    0.000    0.000 randomimpl.py:244(_impl)
        4    0.000    0.000    0.000    0.000 core.py:3930(parseImpl)
        1    0.000    0.000    0.000    0.000 _mathtext.py:428(BakomaFonts)
        1    0.000    0.000    0.000    0.000 __init__.py:17(_init)
        3    0.000    0.000    0.000    0.000 npytypes.py:629(__init__)
       12    0.000    0.000    0.000    0.000 values.py:68(_castop)
        1    0.000    0.000    0.000    0.000 utils.py:2708(_get_glibc_version)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 parfor.py:1605(ParforPassStates)
        1    0.000    0.000    0.000    0.000 six.py:498(Module_six_moves_urllib)
       10    0.000    0.000    0.000    0.000 cgutils.py:642(<lambda>)
       12    0.000    0.000    0.000    0.000 models.py:242(as_return)
       11    0.000    0.000    0.000    0.000 compiler_machinery.py:255(finalized)
        3    0.000    0.000    0.000    0.000 types.py:379(_create_instance)
       11    0.000    0.000    0.000    0.000 models.py:503(inner_models)
        2    0.000    0.000    0.000    0.000 __init__.py:1964(__del__)
       11    0.000    0.000    0.000    0.000 interpreter.py:1898(op_RESUME)
        1    0.000    0.000    0.000    0.000 listobj.py:411(ListIterInstance)
        1    0.000    0.000    0.000    0.000 abstract.py:378(ArrayCompatible)
        1    0.000    0.000    0.000    0.000 decorators.py:45(GUVectorize)
        6    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        3    0.000    0.000    0.000    0.000 pythonapi.py:110(__init__)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 axis3d.py:729(XAxis)
        1    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 values.py:440(Constant)
        1    0.000    0.000    0.000    0.000 caching.py:368(CacheImpl)
        1    0.000    0.000    0.000    0.000 platform.py:849(uname_result)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
       11    0.000    0.000    0.000    0.000 models.py:718(inner_models)
        1    0.000    0.000    0.000    0.000 __init__.py:804(_get_backend_or_none)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
       11    0.000    0.000    0.000    0.000 codegen.py:544(recorded_timings)
        1    0.000    0.000    0.000    0.000 __init__.py:776(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 widgets.py:94(AxesWidget)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 polar.py:812(PolarAxes)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       11    0.000    0.000    0.000    0.000 lowering.py:83(init)
       11    0.000    0.000    0.000    0.000 byteflow.py:2435(graph)
       11    0.000    0.000    0.000    0.000 interpreter.py:1887(op_NOP)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:12(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 threading.py:424(notify_all)
       13    0.000    0.000    0.000    0.000 builder.py:158(_castop)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        2    0.000    0.000    0.000    0.000 Shadow.py:639(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1156(LockableBbox)
        1    0.000    0.000    0.000    0.000 colors.py:2119(Normalize)
        1    0.000    0.000    0.000    0.000 core.py:3403(Regex)
        1    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
       10    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
       11    0.000    0.000    0.000    0.000 typeinfer.py:1772(unify_finished)
        2    0.000    0.000    0.000    0.000 scalars.py:137(__init__)
        2    0.000    0.000    0.000    0.000 instructions.py:896(descr)
        9    0.000    0.000    0.000    0.000 cpu_options.py:147(is_never_inline)
        3    0.000    0.000    0.000    0.000 npydecl.py:465(<genexpr>)
       14    0.000    0.000    0.000    0.000 core.py:1073(clear)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1511(exec_body_callback)
        1    0.000    0.000    0.000    0.000 pylowering.py:79(PyLower)
        1    0.000    0.000    0.000    0.000 models.py:514(StructModel)
        2    0.000    0.000    0.000    0.000 scalars.py:56(maxval)
        1    0.000    0.000    0.000    0.000 ffi.py:112(__init__)
       13    0.000    0.000    0.000    0.000 values.py:871(_expand)
        7    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
        2    0.000    0.000    0.000    0.000 rcsetup.py:457(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 bytecode.py:50(_as_opcodes)
        1    0.000    0.000    0.000    0.000 typeconv.py:74(__init__)
        5    0.000    0.000    0.000    0.000 cpu_options.py:61(__eq__)
        2    0.000    0.000    0.000    0.000 _parser.py:1004(addliteral)
        2    0.000    0.000    0.000    0.000 rcsetup.py:555(validate_bbox)
        1    0.000    0.000    0.000    0.000 ffi.py:94(__enter__)
        9    0.000    0.000    0.000    0.000 enum.py:1410(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 _parser.py:1012(addgroup)
        2    0.000    0.000    0.000    0.000 Image.py:3752(register_extension)
        3    0.000    0.000    0.000    0.000 traceback.py:391(extended_frame_gen)
       11    0.000    0.000    0.000    0.000 debuginfo.py:79(finalize)
       11    0.000    0.000    0.000    0.000 debuginfo.py:63(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:1541(RadioButtons)
        5    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
       10    0.000    0.000    0.000    0.000 abstract.py:104(mangling_args)
        1    0.000    0.000    0.000    0.000 callconv.py:353(CPUCallConv)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        1    0.000    0.000    0.000    0.000 postproc.py:31(VariableLifetime)
        9    0.000    0.000    0.000    0.000 models.py:185(get_value_type)
        1    0.000    0.000    0.000    0.000 axis.py:482(Ticker)
        5    0.000    0.000    0.000    0.000 npyimpl.py:79(create_iter_indices)
        1    0.000    0.000    0.000    0.000 listobject.py:1451(ListIterInstance)
        1    0.000    0.000    0.000    0.000 pydoc.py:1199(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:41(_DTypeDict)
        1    0.000    0.000    0.000    0.000 parallel.py:568(gen_snt_check)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        5    0.000    0.000    0.000    0.000 npyimpl.py:642(__init__)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 _base.py:204(_process_plot_var_args)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        2    0.000    0.000    0.000    0.000 ir.py:732(__init__)
        9    0.000    0.000    0.000    0.000 typing.py:494(__repr__)
       11    0.000    0.000    0.000    0.000 callconv.py:370(_make_call_helper)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        1    0.000    0.000    0.000    0.000 ffi.py:237(register_lock_callback)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3473(_Backend)
        6    0.000    0.000    0.000    0.000 __init__.py:45(__init__)
        2    0.000    0.000    0.000    0.000 array_exprs.py:108(_get_array_operator)
        8    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 dufunc.py:25(UfuncAtIterator)
        1    0.000    0.000    0.000    0.000 figure.py:70(_AxesStack)
        2    0.000    0.000    0.000    0.000 ir.py:1344(verify)
        1    0.000    0.000    0.000    0.000 axis3d.py:745(ZAxis)
       11    0.000    0.000    0.000    0.000 debuginfo.py:73(mark_subprogram)
        7    0.000    0.000    0.000    0.000 codegen.py:622(enable_object_caching)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        8    0.000    0.000    0.000    0.000 common.py:32(yield_type)
        1    0.000    0.000    0.000    0.000 getlimits.py:385(finfo)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 compiler.py:528(DefaultPassBuilder)
        1    0.000    0.000    0.000    0.000 scalars.py:190(EnumClass)
        1    0.000    0.000    0.000    0.000 offsetbox.py:509(PaddedBox)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:385(PngStream)
        1    0.000    0.000    0.000    0.000 __init__.py:442(LibraryLoader)
        1    0.000    0.000    0.000    0.000 pythonapi.py:117(add_const)
        1    0.000    0.000    0.000    0.000 errors.py:127(_ColorScheme)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        1    0.000    0.000    0.000    0.000 use_rules.py:1(<module>)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 lines.py:1644(VertexSelector)
        1    0.000    0.000    0.000    0.000 builtins.py:322(BitwiseLogicOperation)
        8    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 types.py:581(BaseStructType)
        9    0.000    0.000    0.000    0.000 typeinfer.py:222(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1578(LineCollection)
        1    0.000    0.000    0.000    0.000 values.py:430(__new__)
        1    0.000    0.000    0.000    0.000 _docscrape.py:25(Reader)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 ticker.py:397(ScalarFormatter)
        2    0.000    0.000    0.000    0.000 arrayobj.py:3845(CContiguousFlatIter)
        1    0.000    0.000    0.000    0.000 byteflow.py:1989(_State)
       12    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 core.py:1377(make_mask_descr)
        1    0.000    0.000    0.000    0.000 deprecation.py:348(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:55(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 ffi.py:181(_lib_fn_wrapper)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 __init__.py:503(StringTemplateStyle)
        2    0.000    0.000    0.000    0.000 sysconfig.py:309(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 {built-in method time.asctime}
        8    0.000    0.000    0.000    0.000 enum.py:1691(_simple_enum)
        1    0.000    0.000    0.000    0.000 codegen.py:1130(Codegen)
        1    0.000    0.000    0.000    0.000 csv.py:83(DictReader)
       11    0.000    0.000    0.000    0.000 abstract.py:151(can_convert_from)
        1    0.000    0.000    0.000    0.000 context.py:6(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:873(validate_hist_bins)
        7    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        1    0.000    0.000    0.000    0.000 {built-in method now}
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 dispatcher.py:1004(LiftedCode)
        7    0.000    0.000    0.000    0.000 {method '_varname_from_oparg' of 'code' objects}
        3    0.000    0.000    0.000    0.000 imputils.py:158(_decorate_setattr)
        2    0.000    0.000    0.000    0.000 registry.py:75(check)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.000    0.000 Image.py:3687(register_open)
        1    0.000    0.000    0.000    0.000 getlimits.py:640(iinfo)
        1    0.000    0.000    0.000    0.000 config.py:81(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 _internal.py:262(_ctypes)
        1    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
