LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.700: Order: 0.362, Time: 5.332730 s
         2529697 function calls (2494513 primitive calls) in 41.610 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       72    0.001    0.000    0.002    0.000 transforms.py:2752(__init__)
      151    0.001    0.000    0.002    0.000 TiffTags.py:35(__new__)
      288    0.001    0.000    0.002    0.000 text.py:687(_get_wrapped_text)
        4    0.000    0.000    0.002    0.000 traceback.py:318(line)
       18    0.000    0.000    0.002    0.000 _base.py:992(get_xaxis_text1_transform)
      893    0.002    0.000    0.002    0.000 backend_bases.py:1895(device_pixel_ratio)
        1    0.000    0.000    0.002    0.002 mlab.py:1(<module>)
      288    0.001    0.000    0.002    0.000 text.py:284(get_rotation)
       16    0.002    0.000    0.002    0.000 {method 'setDevicePixelRatio' of 'PySide6.QtGui.QPixmap' objects}
        2    0.000    0.000    0.002    0.001 linecache.py:26(getline)
       18    0.000    0.000    0.002    0.000 _base.py:1074(get_yaxis_text1_transform)
        4    0.000    0.000    0.002    0.000 core.py:1687(__mul__)
      144    0.001    0.000    0.002    0.000 lines.py:982(_get_markerfacecolor)
       14    0.000    0.000    0.002    0.000 _base.py:1185(_set_position)
        2    0.000    0.000    0.002    0.001 backend_qt.py:494(draw_idle)
        1    0.002    0.002    0.002    0.002 {method 'close' of '_io.TextIOWrapper' objects}
    375/1    0.001    0.000    0.002    0.002 __config__.py:19(_cleanup)
       51    0.001    0.000    0.002    0.000 numeric.py:98(zeros_like)
      165    0.001    0.000    0.002    0.000 rcsetup.py:151(validate_bool)
      183    0.001    0.000    0.002    0.000 textwrap.py:482(prefixed_lines)
      310    0.001    0.000    0.002    0.000 function_base.py:455(_needs_add_docstring)
      436    0.001    0.000    0.002    0.000 text.py:1216(set_y)
        2    0.000    0.000    0.002    0.001 _base.py:3752(set_xlim)
   113/96    0.001    0.000    0.002    0.000 typing.py:1600(__hash__)
        1    0.000    0.000    0.002    0.002 axis3d.py:38(Axis)
       72    0.000    0.000    0.002    0.000 markers.py:345(get_transform)
        1    0.000    0.000    0.002    0.002 _enums.py:1(<module>)
        1    0.001    0.001    0.002    0.002 entities.py:1(<module>)
        1    0.000    0.000    0.002    0.002 heapq.py:1(<module>)
        2    0.000    0.000    0.002    0.001 hashlib.py:82(__get_builtin_constructor)
      112    0.001    0.000    0.002    0.000 _ufunc_config.py:448(__enter__)
       40    0.000    0.000    0.002    0.000 core.py:2735(__init__)
  235/220    0.001    0.000    0.002    0.000 _compiler.py:441(_get_literal_prefix)
       38    0.000    0.000    0.002    0.000 transforms.py:780(frozen)
       31    0.000    0.000    0.002    0.000 ipaddress.py:1286(__init__)
        2    0.000    0.000    0.002    0.001 _base.py:839(set_subplotspec)
      200    0.001    0.000    0.002    0.000 _compiler.py:472(_get_charset_prefix)
      436    0.001    0.000    0.002    0.000 text.py:1205(set_x)
      104    0.001    0.000    0.002    0.000 typing.py:1634(__eq__)
     36/4    0.000    0.000    0.002    0.000 transforms.py:2371(_invalidate_internal)
       17    0.000    0.000    0.002    0.000 pathlib.py:628(with_name)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1808(Parser)
      322    0.001    0.000    0.002    0.000 rcsetup.py:893(_convert_validator_spec)
  152/144    0.000    0.000    0.002    0.000 spines.py:203(_ensure_position_is_set)
      670    0.002    0.000    0.002    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.002    0.002 figure.py:2424(Figure)
      108    0.000    0.000    0.002    0.000 lines.py:1231(set_markeredgecolor)
       76    0.001    0.000    0.002    0.000 ticker.py:1984(scale_range)
       14    0.000    0.000    0.002    0.000 core.py:6666(__init__)
       10    0.000    0.000    0.002    0.000 typing.py:1074(_generic_class_getitem)
        2    0.000    0.000    0.002    0.001 quiver.py:572(get_datalim)
       30    0.000    0.000    0.002    0.000 contextlib.py:272(contextmanager)
      178    0.001    0.000    0.002    0.000 font_manager.py:824(set_weight)
       18    0.000    0.000    0.002    0.000 _base.py:1101(get_yaxis_text2_transform)
        2    0.000    0.000    0.002    0.001 dataclasses.py:568(_init_fn)
       78    0.000    0.000    0.002    0.000 core.py:4649(<genexpr>)
       92    0.000    0.000    0.002    0.000 core.py:2673(__init__)
     1248    0.002    0.000    0.002    0.000 _base.py:891(<genexpr>)
       11    0.000    0.000    0.002    0.000 typing.py:1476(__getitem__)
        1    0.000    0.000    0.002    0.002 ExifTags.py:361(LightSource)
     1366    0.002    0.000    0.002    0.000 inspect.py:3089(parameters)
        5    0.000    0.000    0.002    0.000 typing.py:747(Optional)
       65    0.001    0.000    0.002    0.000 _linalg.py:207(_commonType)
       19    0.000    0.000    0.002    0.000 {built-in method _functools.reduce}
      552    0.002    0.000    0.002    0.000 util.py:500(deprecate_argument)
        1    0.000    0.000    0.002    0.002 patches.py:4135(FancyArrowPatch)
        2    0.002    0.001    0.002    0.001 {built-in method singleShot}
      170    0.000    0.000    0.002    0.000 font_manager.py:850(set_stretch)
      166    0.000    0.000    0.002    0.000 font_manager.py:1154(get_default_size)
      170    0.000    0.000    0.002    0.000 font_manager.py:934(set_math_fontfamily)
       65    0.000    0.000    0.001    0.000 inspect.py:2150(_signature_is_builtin)
      108    0.000    0.000    0.001    0.000 lines.py:1143(set_linewidth)
       44    0.000    0.000    0.001    0.000 results.py:669(copy)
      652    0.001    0.000    0.001    0.000 {method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects}
       12    0.000    0.000    0.001    0.000 transforms.py:1594(transform_path)
        1    0.000    0.000    0.001    0.001 patches.py:3167(ArrowStyle)
      750    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.001    0.001 backend_bases.py:1235(__init__)
        9    0.000    0.000    0.001    0.000 textwrap.py:419(dedent)
        2    0.000    0.000    0.001    0.001 backend_qt.py:155(prepare_notifier)
        2    0.000    0.000    0.001    0.001 _base.py:3986(set_ylim)
        1    0.001    0.001    0.001    0.001 {built-in method setHighDpiScaleFactorRoundingPolicy}
     1107    0.001    0.000    0.001    0.000 artist.py:853(get_visible)
       28    0.000    0.000    0.001    0.000 transforms.py:1088(__init__)
        3    0.000    0.000    0.001    0.000 deprecation.py:255(rename_parameter)
        8    0.000    0.000    0.001    0.000 typing.py:1575(__getitem__)
      826    0.001    0.000    0.001    0.000 text.py:1275(set_text)
      212    0.001    0.000    0.001    0.000 cbook.py:1871(_str_lower_equal)
       13    0.000    0.000    0.001    0.000 __init__.py:1587(open)
        4    0.000    0.000    0.001    0.000 getlimits.py:550(_init)
     12/2    0.000    0.000    0.001    0.001 core.py:1747(makeOptionalList)
        6    0.000    0.000    0.001    0.000 core.py:2400(masked_invalid)
        2    0.000    0.000    0.001    0.001 {method 'emit' of 'PySide6.QtCore.SignalInstance' objects}
      312    0.001    0.000    0.001    0.000 transforms.py:1356(_iter_break_from_left_to_right)
       13    0.000    0.000    0.001    0.000 core.py:8758(__init__)
      190    0.001    0.000    0.001    0.000 numerictypes.py:293(issubclass_)
        1    0.000    0.000    0.001    0.001 signature_bootstrap.py:88(find_incarnated_files)
        2    0.000    0.000    0.001    0.001 backend_bases.py:1499(__init__)
      356    0.001    0.000    0.001    0.000 inspect.py:306(ismethod)
        8    0.000    0.000    0.001    0.000 core.py:1885(masked_where)
       10    0.000    0.000    0.001    0.000 path.py:191(_create_closed)
       38    0.000    0.000    0.001    0.000 rcsetup.py:759(<genexpr>)
      521    0.001    0.000    0.001    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      324    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
        8    0.001    0.000    0.001    0.000 spines.py:306(set_position)
       29    0.000    0.000    0.001    0.000 pathlib.py:1065(_make_child_relpath)
     1152    0.001    0.000    0.001    0.000 artist.py:972(get_agg_filter)
      108    0.000    0.000    0.001    0.000 lines.py:1251(set_markerfacecoloralt)
        1    0.001    0.001    0.001    0.001 signature_bootstrap.py:60(<genexpr>)
       42    0.001    0.000    0.001    0.000 _parser.py:274(getuntil)
      281    0.001    0.000    0.001    0.000 backend_bases.py:1182(__init__)
        3    0.000    0.000    0.001    0.000 typing.py:2888(__new__)
      463    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
       22    0.000    0.000    0.001    0.000 ipaddress.py:1187(_ip_int_from_string)
        1    0.000    0.000    0.001    0.001 _cm_bivar.py:1(<module>)
      132    0.001    0.000    0.001    0.000 inspect.py:1806(_check_class)
      252    0.001    0.000    0.001    0.000 weakref.py:68(__call__)
       48    0.000    0.000    0.001    0.000 functools.py:482(lru_cache)
      249    0.001    0.000    0.001    0.000 backend_bases.py:2893(_update_cursor)
        8    0.000    0.000    0.001    0.000 axis.py:2349(setter)
        2    0.000    0.000    0.001    0.001 colors.py:1062(_init)
        2    0.000    0.000    0.001    0.001 _base.py:1240(_gen_axes_patch)
       36    0.000    0.000    0.001    0.000 artist.py:1013(set_alpha)
       13    0.000    0.000    0.001    0.000 typing.py:1542(copy_with)
       51    0.000    0.000    0.001    0.000 _linalg.py:266(_assert_finite)
       21    0.000    0.000    0.001    0.000 artist.py:23(_prevent_rasterization)
       65    0.001    0.000    0.001    0.000 results.py:533(__iadd__)
     1152    0.001    0.000    0.001    0.000 artist.py:945(get_rasterized)
        1    0.000    0.000    0.001    0.001 ImageMode.py:1(<module>)
        7    0.000    0.000    0.001    0.000 core.py:1654(__radd__)
       94    0.000    0.000    0.001    0.000 text.py:1330(set_usetex)
        2    0.000    0.000    0.001    0.001 backend_qt.py:630(_widgetclosed)
      149    0.001    0.000    0.001    0.000 _parser.py:893(_parse_flags)
       19    0.000    0.000    0.001    0.000 __init__.py:482(cycler)
      792    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
       36    0.000    0.000    0.001    0.000 axis.py:711(_get_axis_name)
        1    0.000    0.000    0.001    0.001 patches.py:27(Patch)
      675    0.001    0.000    0.001    0.000 functools.py:65(wraps)
       13    0.000    0.000    0.001    0.000 core.py:8763(getdoc)
       50    0.001    0.000    0.001    0.000 core.py:944(__init__)
        2    0.000    0.000    0.001    0.001 _base.py:873(set_figure)
      108    0.001    0.000    0.001    0.000 lines.py:1423(set_dash_capstyle)
        4    0.000    0.000    0.001    0.000 ticker.py:2916(__init__)
      110    0.001    0.000    0.001    0.000 _stride_tricks_impl.py:413(_broadcast_shape)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
       74    0.000    0.000    0.001    0.000 transforms.py:2667(__init__)
      288    0.000    0.000    0.001    0.000 backend_bases.py:883(set_foreground)
      716    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
      258    0.001    0.000    0.001    0.000 {method 'position' of 'PySide6.QtGui.QSinglePointEvent' objects}
        2    0.000    0.000    0.001    0.001 gridspec.py:648(get_position)
       99    0.001    0.000    0.001    0.000 font_manager.py:1233(score_stretch)
      593    0.001    0.000    0.001    0.000 {built-in method math.cos}
      108    0.001    0.000    0.001    0.000 lines.py:1085(set_drawstyle)
      824    0.001    0.000    0.001    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.001    0.001 __init__.py:582(get_cachedir)
       72    0.000    0.000    0.001    0.000 text.py:1054(set_fontfamily)
        3    0.000    0.000    0.001    0.000 pathlib.py:1197(home)
       23    0.000    0.000    0.001    0.000 pathlib.py:420(_from_parsed_parts)
       95    0.000    0.000    0.001    0.000 <frozen _collections_abc>:911(__iter__)
      137    0.001    0.000    0.001    0.000 colors.py:1012(__init__)
       35    0.001    0.000    0.001    0.000 ipaddress.py:1651(_ip_int_from_string)
       38    0.000    0.000    0.001    0.000 transforms.py:233(frozen)
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:2380(BoxStyle)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
      288    0.001    0.000    0.001    0.000 transforms.py:2918(_interval_contains_close)
       12    0.000    0.000    0.001    0.000 version.py:94(parse)
       22    0.000    0.000    0.001    0.000 transforms.py:2318(blended_transform_factory)
      972    0.001    0.000    0.001    0.000 copy.py:102(_copy_immutable)
      508    0.001    0.000    0.001    0.000 {built-in method math.log10}
        7    0.000    0.000    0.001    0.000 core.py:6671(__add__)
      847    0.001    0.000    0.001    0.000 {built-in method sys.getrecursionlimit}
       12    0.000    0.000    0.001    0.000 backend_bases.py:2229(mpl_connect)
        6    0.000    0.000    0.001    0.000 core.py:8573(asarray)
      945    0.001    0.000    0.001    0.000 {method '__subclasses__' of 'type' objects}
       14    0.000    0.000    0.001    0.000 _base.py:3914(get_ybound)
      398    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
        1    0.001    0.001    0.001    0.001 backend_qt.py:216(FigureCanvasQT)
       12    0.000    0.000    0.001    0.000 dataclasses.py:760(_get_field)
       18    0.000    0.000    0.001    0.000 pathlib.py:852(exists)
        2    0.000    0.000    0.001    0.001 tool.py:17(build_brace_pattern)
        6    0.000    0.000    0.001    0.000 quiver.py:616(_dots_per_unit)
        1    0.000    0.000    0.001    0.001 offsetbox.py:1213(AnnotationBbox)
       92    0.000    0.000    0.001    0.000 getlimits.py:622(tiny)
       56    0.000    0.000    0.001    0.000 ipaddress.py:533(_split_addr_prefix)
        6    0.000    0.000    0.001    0.000 colors.py:582(_create_lookup_table)
        1    0.000    0.000    0.001    0.001 shape_base.py:1(<module>)
       33    0.000    0.000    0.001    0.000 __init__.py:678(__init__)
       14    0.000    0.000    0.001    0.000 _base.py:3964(get_ylim)
      108    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.ndarray' objects}
      665    0.001    0.000    0.001    0.000 {built-in method math.radians}
      108    0.001    0.000    0.001    0.000 lines.py:1391(set_solid_joinstyle)
      108    0.000    0.000    0.001    0.000 lines.py:1375(set_dash_joinstyle)
      108    0.000    0.000    0.001    0.000 lines.py:520(set_pickradius)
       12    0.000    0.000    0.001    0.000 backend_bases.py:2910(_wait_cursor_for_draw_cm)
       11    0.000    0.000    0.001    0.000 core.py:1911(__call__)
      446    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
       12    0.001    0.000    0.001    0.000 version.py:348(__init__)
      705    0.001    0.000    0.001    0.000 enum.py:819(<genexpr>)
      162    0.001    0.000    0.001    0.000 core.py:2717(__new__)
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
      180    0.001    0.000    0.001    0.000 axis.py:1636(get_major_formatter)
      229    0.001    0.000    0.001    0.000 _parser.py:953(fix_flags)
      248    0.001    0.000    0.001    0.000 patches.py:2353(<genexpr>)
       19    0.000    0.000    0.001    0.000 __init__.py:546(_cycler)
      697    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
       42    0.000    0.000    0.001    0.000 cbook.py:133(_weak_or_strong_ref)
        1    0.000    0.000    0.001    0.001 unicode.py:85(identchars)
       12    0.000    0.000    0.001    0.000 transforms.py:1603(transform_path_affine)
        4    0.000    0.000    0.001    0.000 ticker.py:2056(__init__)
       46    0.001    0.000    0.001    0.000 colors.py:1194(__init__)
      488    0.001    0.000    0.001    0.000 colors.py:358(<genexpr>)
        1    0.000    0.000    0.001    0.001 bisect.py:1(<module>)
        2    0.000    0.000    0.001    0.001 dataclasses.py:638(_frozen_get_del_attr)
      593    0.001    0.000    0.001    0.000 {built-in method math.sin}
        1    0.001    0.001    0.001    0.001 {built-in method version}
       16    0.000    0.000    0.001    0.000 axis.py:701(_get_shared_axes)
        4    0.000    0.000    0.001    0.000 _base.py:216(__init__)
        3    0.000    0.000    0.001    0.000 pathlib.py:1398(expanduser)
       39    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
       12    0.000    0.000    0.001    0.000 functools.py:654(cache)
      631    0.001    0.000    0.001    0.000 __init__.py:79(<genexpr>)
      222    0.001    0.000    0.001    0.000 patches.py:2346(<genexpr>)
        1    0.000    0.000    0.001    0.001 overrides.py:1(<module>)
       42    0.001    0.000    0.001    0.000 transforms.py:360(size)
      339    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
      229    0.001    0.000    0.001    0.000 transforms.py:1330(<genexpr>)
        4    0.000    0.000    0.001    0.000 colorizer.py:53(__init__)
      610    0.001    0.000    0.001    0.000 patches.py:821(rotation_point)
       25    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:72(add_newdoc_for_scalar_type)
        4    0.000    0.000    0.001    0.000 ticker.py:2116(set_params)
       12    0.000    0.000    0.001    0.000 transforms.py:1800(transform_path_affine)
      874    0.001    0.000    0.001    0.000 inspect.py:2800(default)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
      108    0.000    0.000    0.001    0.000 lines.py:1439(set_solid_capstyle)
       18    0.001    0.000    0.001    0.000 {method 'devicePixelRatioF' of 'PySide6.QtGui.QPaintDevice' objects}
  104/100    0.000    0.000    0.001    0.000 transforms.py:2378(__eq__)
      814    0.001    0.000    0.001    0.000 figure.py:2854(_get_dpi)
      152    0.000    0.000    0.001    0.000 core.py:6879(is_masked)
        2    0.000    0.000    0.001    0.000 _pylab_helpers.py:44(destroy)
       89    0.001    0.000    0.001    0.000 _base.py:605(_axis_map)
        2    0.000    0.000    0.001    0.000 backend_bases.py:2825(__init__)
        1    0.000    0.000    0.001    0.001 _triinterpolate.py:1(<module>)
      490    0.001    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
      697    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:158(__init__)
       12    0.001    0.000    0.001    0.000 {method 'setDevicePixelRatio' of 'PySide6.QtGui.QImage' objects}
        4    0.001    0.000    0.001    0.000 _base.py:221(set_prop_cycle)
        1    0.000    0.000    0.001    0.001 collections.py:28(Collection)
       16    0.000    0.000    0.001    0.000 <frozen abc>:110(register)
       94    0.001    0.000    0.001    0.000 spines.py:572(__getitem__)
       86    0.000    0.000    0.001    0.000 backend_agg.py:41(get_hinting_flag)
        4    0.000    0.000    0.001    0.000 backend_bases.py:1989(_switch_canvas_and_return_print_method)
        8    0.000    0.000    0.001    0.000 core.py:655(_setResultsName)
        6    0.000    0.000    0.001    0.000 transforms.py:1469(__array__)
       19    0.000    0.000    0.001    0.000 __init__.py:226(_from_iter)
       33    0.000    0.000    0.001    0.000 <frozen _collections_abc>:974(update)
       24    0.000    0.000    0.001    0.000 __init__.py:228(__getattr__)
      208    0.001    0.000    0.001    0.000 enum.py:985(_find_data_repr_)
        1    0.000    0.000    0.001    0.001 backend_tools.py:29(Cursors)
       36    0.000    0.000    0.001    0.000 dataclasses.py:701(_is_type)
       76    0.000    0.000    0.001    0.000 fromnumeric.py:2018(nonzero)
        1    0.000    0.000    0.001    0.001 patches.py:3888(FancyBboxPatch)
      122    0.001    0.000    0.001    0.000 lines.py:33(_get_dash_pattern)
       88    0.001    0.000    0.001    0.000 ipaddress.py:1213(_parse_octet)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pathlib.py:81(_make_selector)
       23    0.000    0.000    0.001    0.000 core.py:5928(__init__)
      769    0.001    0.000    0.001    0.000 {method 'copy' of 'list' objects}
        4    0.000    0.000    0.001    0.000 transforms.py:922(update_from_data_xy)
       23    0.000    0.000    0.001    0.000 colors.py:1234(reversed)
        1    0.000    0.000    0.001    0.001 pathlib.py:193(__init__)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
      390    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
      170    0.001    0.000    0.001    0.000 textwrap.py:479(predicate)
       16    0.000    0.000    0.001    0.000 _base.py:3733(_validate_converted_limits)
      119    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
       65    0.000    0.000    0.001    0.000 inspect.py:2492(_descriptor_get)
      767    0.001    0.000    0.001    0.000 enum.py:93(_is_single_bit)
      235    0.001    0.000    0.001    0.000 core.py:1411(getmask)
      279    0.001    0.000    0.001    0.000 figure.py:83(as_list)
        1    0.000    0.000    0.001    0.001 isoparser.py:1(<module>)
      229    0.001    0.000    0.001    0.000 transforms.py:1336(<genexpr>)
      112    0.000    0.000    0.001    0.000 _ufunc_config.py:464(__exit__)
        1    0.000    0.000    0.001    0.001 pathlib.py:106(_compile_pattern)
        2    0.001    0.000    0.001    0.000 functools.py:803(singledispatch)
       22    0.000    0.000    0.001    0.000 patches.py:377(set_edgecolor)
       78    0.000    0.000    0.001    0.000 util.py:113(get)
       92    0.001    0.000    0.001    0.000 getlimits.py:599(smallest_normal)
       78    0.000    0.000    0.001    0.000 util.py:116(set_)
      411    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.001    0.001 unicode.py:99(identbodychars)
      179    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
      653    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.001    0.001 __init__.py:503(_get_xdg_config_dir)
       16    0.000    0.000    0.001    0.000 transforms.py:1058(set)
      101    0.001    0.000    0.001    0.000 getlimits.py:709(min)
      144    0.001    0.000    0.001    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
        1    0.000    0.000    0.001    0.001 isoparser.py:42(isoparser)
        1    0.000    0.000    0.001    0.001 lines.py:230(Line2D)
        1    0.000    0.000    0.001    0.001 argparse.py:1(<module>)
        1    0.000    0.000    0.001    0.001 backend_qt.py:353(mouseReleaseEvent)
        1    0.000    0.000    0.001    0.001 _constrained_layout.py:1(<module>)
      184    0.001    0.000    0.001    0.000 getlimits.py:698(__init__)
      229    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.001    0.001 tz.py:386(tzfile)
       62    0.001    0.000    0.001    0.000 patches.py:2372(_register_style)
        2    0.000    0.000    0.001    0.000 gridspec.py:144(get_grid_positions)
        6    0.001    0.000    0.001    0.000 _common.py:13(tzname_in_python2)
        8    0.000    0.000    0.001    0.000 collections.py:981(set_sizes)
       18    0.000    0.000    0.001    0.000 transforms.py:2276(__init__)
      258    0.001    0.000    0.001    0.000 {method 'x' of 'PySide6.QtCore.QPointF' objects}
      159    0.001    0.000    0.001    0.000 <string>:2(__init__)
      392    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
       95    0.001    0.000    0.001    0.000 cbook.py:1847(_topmost_artist)
        2    0.000    0.000    0.001    0.000 _axes.py:5524(_quiver_units)
      478    0.001    0.000    0.001    0.000 enum.py:1286(name)
       13    0.000    0.000    0.001    0.000 typing.py:1874(__init__)
       18    0.000    0.000    0.001    0.000 markers.py:756(_set_tickleft)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.001    0.001 registry.py:1(<module>)
        2    0.000    0.000    0.001    0.000 Image.py:428(_getencoder)
        8    0.000    0.000    0.001    0.000 collections.py:802(_set_edgecolor)
      181    0.001    0.000    0.001    0.000 _linalg.py:187(isComplexType)
        2    0.001    0.000    0.001    0.000 {method 'flush' of '_io.BufferedRandom' objects}
      323    0.001    0.000    0.001    0.000 __init__.py:821(__iter__)
       99    0.000    0.000    0.001    0.000 font_manager.py:1167(_expand_aliases)
      596    0.001    0.000    0.001    0.000 transforms.py:1759(<lambda>)
        1    0.000    0.000    0.001    0.001 __init__.py:240(<lambda>)
       13    0.001    0.000    0.001    0.000 {method 'decompress' of 'zlib.Decompress' objects}
       51    0.000    0.000    0.001    0.000 colors.py:404(<genexpr>)
       65    0.000    0.000    0.001    0.000 inspect.py:2164(_signature_is_functionlike)
        4    0.000    0.000    0.001    0.000 contextlib.py:567(__exit__)
        1    0.000    0.000    0.001    0.001 __init__.py:212(_get_version)
        1    0.000    0.000    0.001    0.001 relativedelta.py:1(<module>)
      716    0.001    0.000    0.001    0.000 artist.py:1140(sticky_edges)
        8    0.000    0.000    0.001    0.000 backend_qt.py:282(set_cursor)
       51    0.000    0.000    0.001    0.000 shape_base.py:216(_vhstack_dispatcher)
      653    0.001    0.000    0.001    0.000 figure.py:232(get_figure)
      175    0.001    0.000    0.001    0.000 helpers.py:241(<lambda>)
       44    0.000    0.000    0.001    0.000 getlimits.py:93(_float_to_float)
       22    0.000    0.000    0.001    0.000 patches.py:362(_set_edgecolor)
        1    0.000    0.000    0.001    0.001 unicode.py:1(<module>)
        6    0.000    0.000    0.001    0.000 core.py:4700(ravel)
      190    0.000    0.000    0.001    0.000 numeric.py:2465(<genexpr>)
      283    0.001    0.000    0.001    0.000 path.py:778(unit_rectangle)
        1    0.000    0.000    0.001    0.001 array_utils.py:1(<module>)
       61    0.000    0.000    0.001    0.000 results.py:253(__getitem__)
      147    0.001    0.000    0.001    0.000 transforms.py:330(intervalx)
      123    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
      108    0.000    0.000    0.001    0.000 backend_bases.py:903(set_joinstyle)
      527    0.001    0.000    0.001    0.000 fromnumeric.py:206(_reshape_dispatcher)
        8    0.000    0.000    0.001    0.000 enum.py:1550(__or__)
       18    0.000    0.000    0.001    0.000 core.py:1048(__init__)
        2    0.001    0.000    0.001    0.000 {built-in method PIL._imaging.zip_encoder}
      261    0.001    0.000    0.001    0.000 enum.py:827(__members__)
      254    0.001    0.000    0.001    0.000 core.py:4301(<genexpr>)
       24    0.000    0.000    0.001    0.000 cbook.py:2368(_unpack_to_numpy)
      273    0.001    0.000    0.001    0.000 {built-in method instance}
      636    0.001    0.000    0.001    0.000 text.py:915(get_text)
       66    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
       76    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.generic' objects}
        1    0.000    0.000    0.001    0.001 shlex.py:1(<module>)
        2    0.000    0.000    0.001    0.000 contextlib.py:511(enter_context)
      158    0.001    0.000    0.001    0.000 core.py:897(preParse)
      432    0.001    0.000    0.001    0.000 {built-in method math.floor}
      156    0.000    0.000    0.001    0.000 core.py:2259(__hash__)
      470    0.001    0.000    0.001    0.000 {built-in method builtins.vars}
       40    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      184    0.000    0.000    0.001    0.000 typing.py:1320(<genexpr>)
       18    0.000    0.000    0.001    0.000 transforms.py:237(__array__)
       76    0.000    0.000    0.001    0.000 ticker.py:2027(le)
        4    0.000    0.000    0.001    0.000 backend_qt.py:410(sizeHint)
       12    0.000    0.000    0.001    0.000 transforms.py:480(anchored)
       14    0.000    0.000    0.001    0.000 deprecation.py:185(finalize)
       10    0.000    0.000    0.001    0.000 typing.py:1753(_get_protocol_attrs)
      208    0.001    0.000    0.001    0.000 enum.py:383(__init__)
      325    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1157(__init__)
        2    0.000    0.000    0.001    0.000 quiver.py:431(_parse_args)
      273    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
      108    0.000    0.000    0.001    0.000 backend_bases.py:833(set_capstyle)
      408    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:599(__init__)
        2    0.000    0.000    0.001    0.000 _base.py:928(_set_lim_and_transforms)
        6    0.001    0.000    0.001    0.000 _function_base_impl.py:1671(angle)
       36    0.000    0.000    0.001    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
       56    0.000    0.000    0.001    0.000 inspect.py:911(getfile)
       48    0.000    0.000    0.001    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
        6    0.000    0.000    0.001    0.000 collections.py:316(_prepare_points)
        4    0.000    0.000    0.001    0.000 ticker.py:2095(_validate_steps)
      183    0.000    0.000    0.001    0.000 inspect.py:298(ismodule)
      108    0.000    0.000    0.001    0.000 lines.py:1261(set_markeredgewidth)
       18    0.000    0.000    0.001    0.000 markers.py:776(_set_tickdown)
