LebwohlLasher.py: Size: 100, Steps: 10, T*: 0.500: Order: 0.276, Time: 4.300005 s
         3701604 function calls (3627276 primitive calls) in 51.261 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       17    0.000    0.000    0.000    0.000 typing.py:2344(get_origin)
      186    0.000    0.000    0.000    0.000 backend_bases.py:748(get_clip_path)
        1    0.000    0.000    0.000    0.000 core.py:4149(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:664(Shadow)
      186    0.000    0.000    0.000    0.000 backend_bases.py:952(get_hatch_color)
       16    0.000    0.000    0.000    0.000 {method 'color' of 'PySide6.QtGui.QPalette' objects}
       26    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 signature_bootstrap.py:172(__init__)
       44    0.000    0.000    0.000    0.000 _binary.py:111(o32be)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       63    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
      161    0.000    0.000    0.000    0.000 util.py:238(_escape_re_range_char)
      133    0.000    0.000    0.000    0.000 core.py:1965(set_whitespace_chars)
       55    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
      108    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
       12    0.000    0.000    0.000    0.000 core.py:1597(_shrink_mask)
        6    0.000    0.000    0.000    0.000 figure.py:2677(set_layout_engine)
      200    0.000    0.000    0.000    0.000 core.py:520(mayReturnEmpty)
      186    0.000    0.000    0.000    0.000 backend_bases.py:941(get_hatch)
        8    0.000    0.000    0.000    0.000 transforms.py:2385(_iter_break_from_left_to_right)
      186    0.000    0.000    0.000    0.000 backend_bases.py:968(get_sketch_params)
      114    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 _enums.py:109(CapStyle)
      186    0.000    0.000    0.000    0.000 backend_bases.py:721(restore)
       13    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 core.py:190(update_user_library)
        4    0.000    0.000    0.000    0.000 {function socket.close at 0xf5afab5f4f40}
        4    0.000    0.000    0.000    0.000 ticker.py:2249(view_limits)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1663(FigureCanvasBase)
        3    0.000    0.000    0.000    0.000 core.py:4126(__init__)
        4    0.000    0.000    0.000    0.000 getlimits.py:88(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        4    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:340(_broadcast_to)
      144    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       72    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _formlayout.py:241(get_dialog)
        2    0.000    0.000    0.000    0.000 collections.py:583(set_linewidth)
      168    0.000    0.000    0.000    0.000 enum.py:1272(__deepcopy__)
       49    0.000    0.000    0.000    0.000 core.py:2747(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        8    0.000    0.000    0.000    0.000 axis.py:1271(_set_artist_props)
        2    0.000    0.000    0.000    0.000 gridspec.py:313(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:593(get_data_path)
      152    0.000    0.000    0.000    0.000 spines.py:565(__getattr__)
        1    0.000    0.000    0.000    0.000 typing.py:738(_make_union)
        3    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 image.py:233(_ImageBase)
        1    0.000    0.000    0.000    0.000 helpers.py:759(OpAssoc)
       21    0.000    0.000    0.000    0.000 overrides.py:24(get_array_function_like_doc)
        4    0.000    0.000    0.000    0.000 core.py:3300(copy)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
      149    0.000    0.000    0.000    0.000 __init__.py:247(<genexpr>)
        4    0.000    0.000    0.000    0.000 _base.py:221(set_prop_cycle)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:110(Disposal)
       15    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_axisbelow)
       16    0.000    0.000    0.000    0.000 {method 'backgroundRole' of 'PySide6.QtWidgets.QWidget' objects}
        4    0.000    0.000    0.000    0.000 axis.py:1932(set_minor_formatter)
      103    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       36    0.000    0.000    0.000    0.000 _linalg.py:201(_realType)
        4    0.000    0.000    0.000    0.000 transforms.py:1702(__init__)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
       42    0.000    0.000    0.000    0.000 inspect.py:475(istraceback)
        2    0.000    0.000    0.000    0.000 socket.py:653(socketpair)
       14    0.000    0.000    0.000    0.000 transforms.py:2645(get_matrix)
      118    0.000    0.000    0.000    0.000 core.py:3493(dtype)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
      119    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       40    0.000    0.000    0.000    0.000 getlimits.py:18(_fr0)
        2    0.000    0.000    0.000    0.000 backend_qt.py:494(draw_idle)
       18    0.000    0.000    0.000    0.000 <frozen _collections_abc>:827(values)
       18    0.000    0.000    0.000    0.000 signature_bootstrap.py:173(p2m)
        2    0.000    0.000    0.000    0.000 figure.py:3332(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:1441(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:346(MollweideAxes)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:731(_validate_hash_pyc)
        6    0.000    0.000    0.000    0.000 text.py:587(set_clip_box)
        1    0.000    0.000    0.000    0.000 axis.py:557(Axis)
        2    0.000    0.000    0.000    0.000 gridspec.py:397(get_subplot_params)
       12    0.000    0.000    0.000    0.000 __init__.py:279(get_aliased_and_aliases)
        2    0.000    0.000    0.000    0.000 core.py:617(set_results_name)
      161    0.000    0.000    0.000    0.000 core.py:1954(leave_whitespace)
       31    0.000    0.000    0.000    0.000 cp437.py:14(decode)
        2    0.000    0.000    0.000    0.000 __init__.py:203(caching_module_getattr)
       12    0.000    0.000    0.000    0.000 core.py:284(wrapper)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1894(_split_scope_id)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
       19    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
        4    0.000    0.000    0.000    0.000 core.py:1759(mask_or)
        4    0.000    0.000    0.000    0.000 axis.py:1972(set_major_locator)
       31    0.000    0.000    0.000    0.000 warnings.py:484(__enter__)
        4    0.000    0.000    0.000    0.000 backend_qt.py:865(set_history_buttons)
       35    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
       40    0.000    0.000    0.000    0.000 cbook.py:158(__setitem__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2642(notify_axes_change)
        1    0.000    0.000    0.000    0.000 patches.py:1018(StepPatch)
       61    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        4    0.000    0.000    0.000    0.000 axis.py:1988(set_minor_locator)
      114    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:131(Blend)
       14    0.000    0.000    0.000    0.000 {method 'rect' of 'PySide6.QtGui.QPaintEvent' objects}
       31    0.000    0.000    0.000    0.000 warnings.py:505(__exit__)
       24    0.000    0.000    0.000    0.000 cbook.py:2071(__iter__)
        1    0.000    0.000    0.000    0.000 argparse.py:157(HelpFormatter)
      181    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
      126    0.000    0.000    0.000    0.000 typing.py:1629(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        8    0.000    0.000    0.000    0.000 rcsetup.py:223(_validate_marker)
      108    0.000    0.000    0.000    0.000 backend_bases.py:914(set_linewidth)
       36    0.000    0.000    0.000    0.000 axis.py:1670(get_minor_ticks)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        4    0.000    0.000    0.000    0.000 core.py:6520(__init__)
       24    0.000    0.000    0.000    0.000 backend_bases.py:1967(<genexpr>)
       33    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        2    0.000    0.000    0.000    0.000 backend_bases.py:150(__init__)
       10    0.000    0.000    0.000    0.000 results.py:398(get)
        1    0.000    0.000    0.000    0.000 GifImagePlugin.py:58(LoadingStrategy)
       50    0.000    0.000    0.000    0.000 _add_newdocs.py:6629(refer_to_array_attribute)
       11    0.000    0.000    0.000    0.000 shape_base.py:216(_vhstack_dispatcher)
       42    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
      156    0.000    0.000    0.000    0.000 core.py:912(postParse)
      110    0.000    0.000    0.000    0.000 __init__.py:17(set_module)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       44    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
       12    0.000    0.000    0.000    0.000 patches.py:541(set_hatch)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
      134    0.000    0.000    0.000    0.000 contextlib.py:440(__init__)
        8    0.000    0.000    0.000    0.000 _compiler.py:396(_bytes_to_codes)
       14    0.000    0.000    0.000    0.000 patches.py:349(set_antialiased)
       97    0.000    0.000    0.000    0.000 getlimits.py:709(min)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
      108    0.000    0.000    0.000    0.000 cbook.py:1643(<lambda>)
       10    0.000    0.000    0.000    0.000 core.py:5228(_generateDefaultName)
        5    0.000    0.000    0.000    0.000 typing.py:2145(runtime_checkable)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
      134    0.000    0.000    0.000    0.000 contextlib.py:443(__enter__)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2879(cumsum)
        2    0.000    0.000    0.000    0.000 Image.py:3072(new)
        1    0.000    0.000    0.000    0.000 widgets.py:3133(RectangleSelector)
        5    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
       36    0.000    0.000    0.000    0.000 ticker.py:1818(__call__)
        4    0.000    0.000    0.000    0.000 inspect.py:3112(_hash_basis)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
       94    0.000    0.000    0.000    0.000 text.py:1349(set_parse_math)
      110    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:477(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 backend_qt.py:438(_get_key)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        4    0.000    0.000    0.000    0.000 backend_bases.py:2199(get_default_filetype)
        4    0.000    0.000    0.000    0.000 colors.py:2141(__init__)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       32    0.000    0.000    0.000    0.000 backend_bases.py:1787(_idle_draw_cntx)
        2    0.000    0.000    0.000    0.000 gridspec.py:736(__init__)
       18    0.000    0.000    0.000    0.000 __init__.py:357(_sanitize_filename)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
       54    0.000    0.000    0.000    0.000 core.py:2776(parseImpl)
        5    0.000    0.000    0.000    0.000 functools.py:844(_is_union_type)
      120    0.000    0.000    0.000    0.000 axis.py:500(locator)
        1    0.000    0.000    0.000    0.000 core.py:2770(MaskedArray)
      105    0.000    0.000    0.000    0.000 __init__.py:185(keys)
        2    0.000    0.000    0.000    0.000 _base.py:1675(set_aspect)
        2    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        2    0.000    0.000    0.000    0.000 _ufunc_config.py:467(__call__)
       58    0.000    0.000    0.000    0.000 core.py:4602(<genexpr>)
        6    0.000    0.000    0.000    0.000 core.py:466(_check_fill_value)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
       20    0.000    0.000    0.000    0.000 _compiler.py:412(_generate_overlap_table)
       35    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 quiver.py:489(Quiver)
       10    0.000    0.000    0.000    0.000 enum.py:1403(_iter_member_by_def_)
        3    0.000    0.000    0.000    0.000 core.py:1839(__invert__)
       36    0.000    0.000    0.000    0.000 axis.py:722(get_remove_overlapping_locs)
        1    0.000    0.000    0.000    0.000 _linalg.py:106(EighResult)
       12    0.000    0.000    0.000    0.000 core.py:6767(<lambda>)
       72    0.000    0.000    0.000    0.000 axis.py:220(get_tick_padding)
        7    0.000    0.000    0.000    0.000 rcsetup.py:237(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
        6    0.000    0.000    0.000    0.000 typing.py:1581(<genexpr>)
       22    0.000    0.000    0.000    0.000 core.py:630(filled)
        1    0.000    0.000    0.000    0.000 patches.py:941(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:2286(_Style)
        2    0.000    0.000    0.000    0.000 {method 'addWidget' of 'PySide6.QtWidgets.QToolBar' objects}
        6    0.000    0.000    0.000    0.000 artist.py:766(set_clip_box)
      114    0.000    0.000    0.000    0.000 artist.py:661(get_sketch_params)
        6    0.000    0.000    0.000    0.000 {method 'setCursorPosition' of 'PySide6.QtWidgets.QLineEdit' objects}
      108    0.000    0.000    0.000    0.000 markers.py:449(_set_nothing)
        1    0.000    0.000    0.000    0.000 patches.py:1595(Ellipse)
        1    0.000    0.000    0.000    0.000 _axes.py:93(get_title)
        2    0.000    0.000    0.000    0.000 typing.py:2219(get_type_hints)
       96    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 enum_sig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:174(Palette)
      114    0.000    0.000    0.000    0.000 backend_bases.py:926(set_snap)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertAxes)
       22    0.000    0.000    0.000    0.000 _docstring.py:113(register)
        1    0.000    0.000    0.000    0.000 geo.py:301(HammerAxes)
       60    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
       13    0.000    0.000    0.000    0.000 __init__.py:777(_get_decompressor)
       26    0.000    0.000    0.000    0.000 core.py:4856(<genexpr>)
       43    0.000    0.000    0.000    0.000 numeric.py:1964(isscalar)
        2    0.000    0.000    0.000    0.000 __init__.py:1025(rc)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
      101    0.000    0.000    0.000    0.000 getlimits.py:722(max)
      122    0.000    0.000    0.000    0.000 core.py:2732(__getnewargs__)
       19    0.000    0.000    0.000    0.000 enum.py:1393(_iter_member_by_value_)
        2    0.000    0.000    0.000    0.000 {method 'setAttribute' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 _base.py:2246(get_lines)
        8    0.000    0.000    0.000    0.000 getlimits.py:64(smallest_subnormal)
        3    0.000    0.000    0.000    0.000 core.py:5618(__init__)
        3    0.000    0.000    0.000    0.000 {method 'setWindowTitle' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 art3d.py:957(Poly3DCollection)
       16    0.000    0.000    0.000    0.000 {method 'setToolTip' of 'PySide6.QtGui.QAction' objects}
        1    0.000    0.000    0.000    0.000 {built-in method startingUp}
       36    0.000    0.000    0.000    0.000 colors.py:237(_has_alpha_channel)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:179(dirname)
       85    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 collections.py:772(set_facecolor)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
       13    0.000    0.000    0.000    0.000 __init__.py:1018(_update_crc)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
      129    0.000    0.000    0.000    0.000 results.py:31(__getitem__)
       15    0.000    0.000    0.000    0.000 signature_bootstrap.py:183(find_spec)
        8    0.000    0.000    0.000    0.000 signal.py:36(_enum_to_int)
       12    0.000    0.000    0.000    0.000 cbook.py:824(__contains__)
       20    0.000    0.000    0.000    0.000 transforms.py:1837(is_separable)
        1    0.000    0.000    0.000    0.000 registry.py:5(BackendFilter)
        3    0.000    0.000    0.000    0.000 core.py:2763(__init__)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method pos}
       20    0.000    0.000    0.000    0.000 fromnumeric.py:3323(_prod_dispatcher)
        6    0.000    0.000    0.000    0.000 rcsetup.py:291(validate_color_or_inherit)
        2    0.000    0.000    0.000    0.000 gridspec.py:212(__getitem__)
        8    0.000    0.000    0.000    0.000 axis.py:805(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 figure.py:2207(_set_artist_props)
        1    0.000    0.000    0.000    0.000 __init__.py:812(_sanity_check)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
       32    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        9    0.000    0.000    0.000    0.000 overrides.py:29(finalize_array_function_like)
       12    0.000    0.000    0.000    0.000 figure.py:162(<genexpr>)
        2    0.000    0.000    0.000    0.000 weakref.py:53(_cb)
        4    0.000    0.000    0.000    0.000 loader.py:54(finish_import)
       94    0.000    0.000    0.000    0.000 text.py:606(set_wrap)
        2    0.000    0.000    0.000    0.000 figure.py:3328(add_axobserver)
       83    0.000    0.000    0.000    0.000 fromnumeric.py:2584(_all_dispatcher)
     16/4    0.000    0.000    0.000    0.000 ast.py:86(_convert)
        4    0.000    0.000    0.000    0.000 {method 'addSeparator' of 'PySide6.QtWidgets.QToolBar' objects}
        1    0.000    0.000    0.000    0.000 feature.py:1(<module>)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        3    0.000    0.000    0.000    0.000 six.py:887(wrapper)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       95    0.000    0.000    0.000    0.000 _inspect.py:132(strseq)
       11    0.000    0.000    0.000    0.000 loader.py:87(put_into_package)
        2    0.000    0.000    0.000    0.000 collections.py:821(set_edgecolor)
        1    0.000    0.000    0.000    0.000 testing.py:145(TestParseResultsAsserts)
      102    0.000    0.000    0.000    0.000 exceptions.py:52(__init__)
        2    0.000    0.000    0.000    0.000 arrayprint.py:561(decorating_function)
       72    0.000    0.000    0.000    0.000 axis.py:713(<genexpr>)
       18    0.000    0.000    0.000    0.000 {method 'devicePixelRatioF' of 'PySide6.QtGui.QPaintDevice' objects}
        2    0.000    0.000    0.000    0.000 core.py:4166(__init__)
       44    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      103    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
       20    0.000    0.000    0.000    0.000 cbook.py:2315(_is_torch_array)
       30    0.000    0.000    0.000    0.000 cbook.py:192(__iter__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:472(inner)
        2    0.000    0.000    0.000    0.000 {method 'sizeHint' of 'PySide6.QtWidgets.QWidget' objects}
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        2    0.000    0.000    0.000    0.000 gridspec.py:32(__init__)
      105    0.000    0.000    0.000    0.000 _docstring.py:132(do_copy)
       99    0.000    0.000    0.000    0.000 font_manager.py:1269(score_size)
        2    0.000    0.000    0.000    0.000 backend_qt.py:681(set_window_title)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       72    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__init__)
        6    0.000    0.000    0.000    0.000 <frozen posixpath>:408(abspath)
      100    0.000    0.000    0.000    0.000 enum.py:941(<lambda>)
      100    0.000    0.000    0.000    0.000 __init__.py:108(<lambda>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:864(_set_new_attribute)
       99    0.000    0.000    0.000    0.000 font_manager.py:1205(score_style)
        1    0.000    0.000    0.000    0.000 deprecation.py:240(__set_name__)
       14    0.000    0.000    0.000    0.000 {method 'end' of 'PySide6.QtGui.QPainter' objects}
        1    0.000    0.000    0.000    0.000 core.py:6033(__init__)
        2    0.000    0.000    0.000    0.000 collections.py:765(_set_facecolor)
       45    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       99    0.000    0.000    0.000    0.000 font_manager.py:1222(score_variant)
       12    0.000    0.000    0.000    0.000 patches.py:521(set_joinstyle)
       86    0.000    0.000    0.000    0.000 fromnumeric.py:2236(_clip_dispatcher)
        4    0.000    0.000    0.000    0.000 getlimits.py:313(_get_machar)
        2    0.000    0.000    0.000    0.000 _base.py:1826(set_box_aspect)
       85    0.000    0.000    0.000    0.000 core.py:2191(streamline)
       11    0.000    0.000    0.000    0.000 weakref.py:510(update)
        4    0.000    0.000    0.000    0.000 collections.py:680(_bcast_lwls)
       20    0.000    0.000    0.000    0.000 typing.py:2510(overload)
       76    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
       44    0.000    0.000    0.000    0.000 core.py:3288(initChars)
        5    0.000    0.000    0.000    0.000 version.py:133(__lt__)
        2    0.000    0.000    0.000    0.000 version.py:40(decorator)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:626(_register_types)
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        3    0.000    0.000    0.000    0.000 colors.py:1266(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method version}
        2    0.000    0.000    0.000    0.000 backend_bases.py:3261(update)
        1    0.000    0.000    0.000    0.000 {method 'addWidget' of 'PySide6.QtWidgets.QStackedWidget' objects}
        2    0.000    0.000    0.000    0.000 colorizer.py:249(set_clim)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
        3    0.000    0.000    0.000    0.000 core.py:1937(suppress)
        8    0.000    0.000    0.000    0.000 spines.py:209(register_axis)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
        6    0.000    0.000    0.000    0.000 collections.py:863(_set_mappable_flags)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        1    0.000    0.000    0.000    0.000 _mathtext.py:323(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:39(Cell)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
       17    0.000    0.000    0.000    0.000 inspect.py:2855(__hash__)
        1    0.000    0.000    0.000    0.000 inset.py:14(InsetIndicator)
        1    0.000    0.000    0.000    0.000 patches.py:1962(Circle)
       79    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _trirefine.py:1(<module>)
      105    0.000    0.000    0.000    0.000 _docstring.py:130(copy)
        2    0.000    0.000    0.000    0.000 cbook.py:317(_remove_proxy)
       12    0.000    0.000    0.000    0.000 version.py:407(_key)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
       72    0.000    0.000    0.000    0.000 backend_bases.py:734(get_antialiased)
       49    0.000    0.000    0.000    0.000 core.py:1331(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 core.py:106(__diag__)
        1    0.000    0.000    0.000    0.000 patches.py:1570(CirclePolygon)
        1    0.000    0.000    0.000    0.000 collections.py:1502(RegularPolyCollection)
        6    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       72    0.000    0.000    0.000    0.000 backend_agg.py:244(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
       39    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:541(_module_repr)
        1    0.000    0.000    0.000    0.000 patches.py:1127(Polygon)
        1    0.000    0.000    0.000    0.000 core.py:3204(view)
        4    0.000    0.000    0.000    0.000 importhandler.py:28(finish_import)
       20    0.000    0.000    0.000    0.000 cbook.py:2351(_is_tensorflow_array)
       25    0.000    0.000    0.000    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 core.py:802(add_parse_action)
        3    0.000    0.000    0.000    0.000 _base.py:1504(__len__)
       20    0.000    0.000    0.000    0.000 cbook.py:2327(_is_jax_array)
        1    0.000    0.000    0.000    0.000 core.py:3983(__init__)
        6    0.000    0.000    0.000    0.000 shape_base.py:21(atleast_1d)
        4    0.000    0.000    0.000    0.000 deprecation.py:505(suppress_matplotlib_deprecation_warning)
       12    0.000    0.000    0.000    0.000 axis.py:888(reset_ticks)
       80    0.000    0.000    0.000    0.000 axis.py:310(<genexpr>)
       25    0.000    0.000    0.000    0.000 _linalg.py:256(_assert_stacked_square)
       24    0.000    0.000    0.000    0.000 numerictypes.py:594(_scalar_type_key)
       81    0.000    0.000    0.000    0.000 pathlib.py:560(root)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
       68    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       72    0.000    0.000    0.000    0.000 markers.py:374(get_snap_threshold)
        6    0.000    0.000    0.000    0.000 warnings.py:184(_add_filter)
       72    0.000    0.000    0.000    0.000 markers.py:355(get_alt_path)
        1    0.000    0.000    0.000    0.000 artist.py:116(Artist)
       44    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        8    0.000    0.000    0.000    0.000 {method 'setEnabled' of 'PySide6.QtGui.QAction' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
       14    0.000    0.000    0.000    0.000 {method 'topLeft' of 'PySide6.QtCore.QRect' objects}
       24    0.000    0.000    0.000    0.000 _base.py:3101(<genexpr>)
        4    0.000    0.000    0.000    0.000 cbook.py:179(pop)
       72    0.000    0.000    0.000    0.000 text.py:816(get_color)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
        1    0.000    0.000    0.000    0.000 core.py:4095(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:722(_update_raw)
        2    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
       64    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       67    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
