full_vector_test#.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.267, Time: 4.033049 s
         2764173 function calls (2733146 primitive calls) in 12.278 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
        2    0.000    0.000    0.000    0.000 _ufunc_config.py:467(__call__)
        1    0.000    0.000    0.000    0.000 core.py:6033(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1595(Ellipse)
        4    0.000    0.000    0.000    0.000 transforms.py:515(shrunk_to_aspect)
        1    0.000    0.000    0.000    0.000 collections.py:1502(RegularPolyCollection)
        4    0.000    0.000    0.000    0.000 {method 'connect' of 'PySide6.QtCore.SignalInstance' objects}
       62    0.000    0.000    0.000    0.000 artist.py:720(get_path_effects)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      105    0.000    0.000    0.000    0.000 _docstring.py:130(copy)
       58    0.000    0.000    0.000    0.000 pathlib.py:176(_select_from)
        1    0.000    0.000    0.000    0.000 patches.py:941(RegularPolygon)
        2    0.000    0.000    0.000    0.000 _base.py:1675(set_aspect)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        4    0.000    0.000    0.000    0.000 {function socket.close at 0xff9d55894f40}
       20    0.000    0.000    0.000    0.000 cbook.py:2327(_is_jax_array)
       33    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       76    0.000    0.000    0.000    0.000 pathlib.py:560(root)
       11    0.000    0.000    0.000    0.000 loader.py:87(put_into_package)
       62    0.000    0.000    0.000    0.000 backend_bases.py:763(get_dashes)
        1    0.000    0.000    0.000    0.000 inset.py:14(InsetIndicator)
       26    0.000    0.000    0.000    0.000 core.py:3772(_get_data)
        2    0.000    0.000    0.000    0.000 colorizer.py:91(norm)
        6    0.000    0.000    0.000    0.000 warnings.py:184(_add_filter)
       16    0.000    0.000    0.000    0.000 enum.py:1393(_iter_member_by_value_)
      126    0.000    0.000    0.000    0.000 typing.py:1629(_value_and_type_iter)
        3    0.000    0.000    0.000    0.000 core.py:4126(__init__)
       64    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        3    0.000    0.000    0.000    0.000 core.py:1937(suppress)
       12    0.000    0.000    0.000    0.000 backend_bases.py:1514(_mouse_handler)
       62    0.000    0.000    0.000    0.000 backend_bases.py:748(get_clip_path)
       18    0.000    0.000    0.000    0.000 __init__.py:357(_sanitize_filename)
        5    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
      103    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
        1    0.000    0.000    0.000    0.000 _trirefine.py:1(<module>)
       62    0.000    0.000    0.000    0.000 backend_bases.py:941(get_hatch)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
       32    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       60    0.000    0.000    0.000    0.000 backend_bases.py:918(set_url)
       42    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
        2    0.000    0.000    0.000    0.000 artist.py:263(have_units)
       12    0.000    0.000    0.000    0.000 {method 'setText' of 'PySide6.QtWidgets.QLabel' objects}
       22    0.000    0.000    0.000    0.000 backend_bases.py:1182(__init__)
      100    0.000    0.000    0.000    0.000 enum.py:941(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:3983(__init__)
       62    0.000    0.000    0.000    0.000 backend_bases.py:952(get_hatch_color)
       48    0.000    0.000    0.000    0.000 axis.py:500(locator)
       43    0.000    0.000    0.000    0.000 fromnumeric.py:3519(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
        2    0.000    0.000    0.000    0.000 collections.py:772(set_facecolor)
       13    0.000    0.000    0.000    0.000 __init__.py:777(_get_decompressor)
        2    0.000    0.000    0.000    0.000 __init__.py:203(caching_module_getattr)
       94    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       62    0.000    0.000    0.000    0.000 backend_bases.py:968(get_sketch_params)
        8    0.000    0.000    0.000    0.000 _compiler.py:396(_bytes_to_codes)
       62    0.000    0.000    0.000    0.000 backend_bases.py:721(restore)
        6    0.000    0.000    0.000    0.000 artist.py:766(set_clip_box)
       32    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
      110    0.000    0.000    0.000    0.000 __init__.py:17(set_module)
       10    0.000    0.000    0.000    0.000 enum.py:1403(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
       26    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       32    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       31    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       62    0.000    0.000    0.000    0.000 backend_bases.py:960(get_hatch_linewidth)
        3    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
       60    0.000    0.000    0.000    0.000 cbook.py:1643(<lambda>)
       74    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__init__)
        1    0.000    0.000    0.000    0.000 table.py:39(Cell)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 core.py:5238(IndentedBlock)
       49    0.000    0.000    0.000    0.000 getlimits.py:709(min)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 core.py:816(add_condition)
       30    0.000    0.000    0.000    0.000 cbook.py:192(__iter__)
       55    0.000    0.000    0.000    0.000 _linalg.py:553(_unary_dispatcher)
       48    0.000    0.000    0.000    0.000 backend_agg.py:258(points_to_pixels)
       54    0.000    0.000    0.000    0.000 enum.py:815(__iter__)
      100    0.000    0.000    0.000    0.000 __init__.py:108(<lambda>)
        2    0.000    0.000    0.000    0.000 collections.py:821(set_edgecolor)
       66    0.000    0.000    0.000    0.000 core.py:3493(dtype)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:225(Line3D)
        2    0.000    0.000    0.000    0.000 cm.py:284(_ensure_cmap)
        2    0.000    0.000    0.000    0.000 pyplot.py:555(draw_if_interactive)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
       35    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        6    0.000    0.000    0.000    0.000 typing.py:1581(<genexpr>)
        2    0.000    0.000    0.000    0.000 figure.py:3332(<lambda>)
       65    0.000    0.000    0.000    0.000 results.py:312(__bool__)
       30    0.000    0.000    0.000    0.000 core.py:4855(<genexpr>)
       17    0.000    0.000    0.000    0.000 typing.py:2344(get_origin)
        2    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
       20    0.000    0.000    0.000    0.000 cbook.py:2315(_is_torch_array)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:131(Blend)
        8    0.000    0.000    0.000    0.000 axis.py:805(limit_range_for_scale)
       56    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       62    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:477(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 _base.py:1826(set_box_aspect)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:462(repeat)
       36    0.000    0.000    0.000    0.000 backend_bases.py:1732(<lambda>)
       72    0.000    0.000    0.000    0.000 _internal.py:904(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:5954(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:2457(__init__)
       53    0.000    0.000    0.000    0.000 getlimits.py:722(max)
       12    0.000    0.000    0.000    0.000 weakref.py:68(__call__)
      119    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        2    0.000    0.000    0.000    0.000 collections.py:765(_set_facecolor)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__init__)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
        1    0.000    0.000    0.000    0.000 collections.py:2352(QuadMesh)
        1    0.000    0.000    0.000    0.000 threading.py:1441(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:174(Palette)
       75    0.000    0.000    0.000    0.000 fromnumeric.py:2584(_all_dispatcher)
       16    0.000    0.000    0.000    0.000 backend_bases.py:1787(_idle_draw_cntx)
        1    0.000    0.000    0.000    0.000 offsetbox.py:709(TextArea)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2642(notify_axes_change)
        8    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:3323(_prod_dispatcher)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        5    0.000    0.000    0.000    0.000 rcsetup.py:237(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3892(__init__)
       74    0.000    0.000    0.000    0.000 util.py:285(<lambda>)
       28    0.000    0.000    0.000    0.000 image.py:126(<genexpr>)
       43    0.000    0.000    0.000    0.000 fromnumeric.py:3523(ndim)
        1    0.000    0.000    0.000    0.000 transforms.py:2172(BlendedGenericTransform)
        6    0.000    0.000    0.000    0.000 core.py:466(_check_fill_value)
        4    0.000    0.000    0.000    0.000 scale.py:718(scale_factory)
       16    0.000    0.000    0.000    0.000 {method 'setToolTip' of 'PySide6.QtGui.QAction' objects}
        1    0.000    0.000    0.000    0.000 collections.py:964(_CollectionWithSizes)
        2    0.000    0.000    0.000    0.000 backend_bases.py:150(__init__)
       51    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        4    0.000    0.000    0.000    0.000 collections.py:680(_bcast_lwls)
        1    0.000    0.000    0.000    0.000 table.py:239(Table)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       80    0.000    0.000    0.000    0.000 axis.py:310(<genexpr>)
        8    0.000    0.000    0.000    0.000 signal.py:36(_enum_to_int)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1894(_split_scope_id)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:104(Text3D)
        1    0.000    0.000    0.000    0.000 core.py:6770(__array_finalize__)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        2    0.000    0.000    0.000    0.000 collections.py:583(set_linewidth)
        1    0.000    0.000    0.000    0.000 axis.py:37(Tick)
      114    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        6    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:311(_validate_color_or_linecolor)
       30    0.000    0.000    0.000    0.000 core.py:795(<genexpr>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       18    0.000    0.000    0.000    0.000 typing.py:2510(overload)
        4    0.000    0.000    0.000    0.000 transforms.py:791(null)
       36    0.000    0.000    0.000    0.000 backend_bases.py:914(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:1127(Polygon)
        1    0.000    0.000    0.000    0.000 warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:893(hugepage_setup)
        1    0.000    0.000    0.000    0.000 art3d.py:957(Poly3DCollection)
        4    0.000    0.000    0.000    0.000 core.py:1196(__init__)
       12    0.000    0.000    0.000    0.000 axis.py:1670(get_minor_ticks)
        1    0.000    0.000    0.000    0.000 patches.py:2286(_Style)
       55    0.000    0.000    0.000    0.000 colors.py:414(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       61    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 argparse.py:1110(_CountAction)
        1    0.000    0.000    0.000    0.000 transforms.py:2104(IdentityTransform)
        1    0.000    0.000    0.000    0.000 case.py:345(TestCase)
       43    0.000    0.000    0.000    0.000 function_base.py:21(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 offsetbox.py:202(OffsetBox)
        5    0.000    0.000    0.000    0.000 core.py:802(add_parse_action)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
       56    0.000    0.000    0.000    0.000 axis.py:713(<genexpr>)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
       25    0.000    0.000    0.000    0.000 helpers.py:285(<genexpr>)
       12    0.000    0.000    0.000    0.000 ticker.py:1818(__call__)
        1    0.000    0.000    0.000    0.000 core.py:328(condition_as_parse_action)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        9    0.000    0.000    0.000    0.000 overrides.py:29(finalize_array_function_like)
        2    0.000    0.000    0.000    0.000 {method 'setPalette' of 'PySide6.QtWidgets.QWidget' objects}
        4    0.000    0.000    0.000    0.000 loader.py:54(finish_import)
        3    0.000    0.000    0.000    0.000 rcsetup.py:272(validate_backend)
       20    0.000    0.000    0.000    0.000 cbook.py:2351(_is_tensorflow_array)
        1    0.000    0.000    0.000    0.000 quiver.py:915(Barbs)
        2    0.000    0.000    0.000    0.000 figure.py:3228(clear)
       24    0.000    0.000    0.000    0.000 lines.py:916(get_drawstyle)
       17    0.000    0.000    0.000    0.000 results.py:315(__iter__)
        2    0.000    0.000    0.000    0.000 transforms.py:1561(transform_bbox)
        4    0.000    0.000    0.000    0.000 ticker.py:2110(_staircase)
       20    0.000    0.000    0.000    0.000 figure.py:83(as_list)
        6    0.000    0.000    0.000    0.000 inspect.py:1463(formatannotation)
       10    0.000    0.000    0.000    0.000 core.py:4170(parseImpl)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:848(__len__)
        1    0.000    0.000    0.000    0.000 numeric.py:2231(identity)
        1    0.000    0.000    0.000    0.000 collections.py:2135(TriMesh)
        5    0.000    0.000    0.000    0.000 version.py:133(__lt__)
       38    0.000    0.000    0.000    0.000 backend_bases.py:926(set_snap)
       35    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       14    0.000    0.000    0.000    0.000 {method 'position' of 'PySide6.QtGui.QSinglePointEvent' objects}
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 container.py:77(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        6    0.000    0.000    0.000    0.000 {method 'topLeft' of 'PySide6.QtCore.QRect' objects}
       38    0.000    0.000    0.000    0.000 artist.py:661(get_sketch_params)
        6    0.000    0.000    0.000    0.000 core.py:1698(make_mask_none)
       57    0.000    0.000    0.000    0.000 __init__.py:280(<genexpr>)
        2    0.000    0.000    0.000    0.000 core.py:3923(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _mathtext.py:323(TruetypeFonts)
        2    0.000    0.000    0.000    0.000 core.py:3802(fill_value)
       33    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 axis.py:2004(set_pickradius)
        1    0.000    0.000    0.000    0.000 numerictypes.py:626(_register_types)
        1    0.000    0.000    0.000    0.000 platform.py:985(system)
       11    0.000    0.000    0.000    0.000 weakref.py:417(__len__)
        1    0.000    0.000    0.000    0.000 patches.py:1226(Wedge)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:145(_check_size)
        2    0.000    0.000    0.000    0.000 rcsetup.py:446(validate_whiskers)
       12    0.000    0.000    0.000    0.000 backend_bases.py:2893(_update_cursor)
       13    0.000    0.000    0.000    0.000 __init__.py:831(close)
       40    0.000    0.000    0.000    0.000 axis.py:511(formatter)
        2    0.000    0.000    0.000    0.000 {method 'setAttribute' of 'PySide6.QtWidgets.QWidget' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
       12    0.000    0.000    0.000    0.000 version.py:407(_key)
        2    0.000    0.000    0.000    0.000 cbook.py:179(pop)
       24    0.000    0.000    0.000    0.000 backend_bases.py:586(flipy)
       22    0.000    0.000    0.000    0.000 enum.py:827(__members__)
       46    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 collections.py:603(set_linestyle)
       33    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(numeric_type_aliases)
       18    0.000    0.000    0.000    0.000 transforms.py:55(_make_str_method)
        1    0.000    0.000    0.000    0.000 patches.py:1962(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1570(CirclePolygon)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:541(_module_repr)
        1    0.000    0.000    0.000    0.000 __init__.py:838(_Tellable)
        1    0.000    0.000    0.000    0.000 dviread.py:821(PsfontsMap)
       36    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       35    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       14    0.000    0.000    0.000    0.000 transforms.py:2302(get_matrix)
        1    0.000    0.000    0.000    0.000 core.py:4467(And)
        1    0.000    0.000    0.000    0.000 signature_bootstrap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:233(_ImageBase)
        1    0.000    0.000    0.000    0.000 testing.py:145(TestParseResultsAsserts)
       34    0.000    0.000    0.000    0.000 fromnumeric.py:2236(_clip_dispatcher)
        1    0.000    0.000    0.000    0.000 pathlib.py:1059(_scandir)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
       39    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       18    0.000    0.000    0.000    0.000 __init__.py:516(_decodeExtra)
        2    0.000    0.000    0.000    0.000 transforms.py:2634(__init__)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:3614(_round_dispatcher)
       44    0.000    0.000    0.000    0.000 core.py:4844(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:812(_sanity_check)
        1    0.000    0.000    0.000    0.000 collections.py:1260(FillBetweenPolyCollection)
        2    0.000    0.000    0.000    0.000 backend_bases.py:3261(update)
        2    0.000    0.000    0.000    0.000 random.py:126(__init__)
        1    0.000    0.000    0.000    0.000 core.py:106(__diag__)
       29    0.000    0.000    0.000    0.000 core.py:1331(_replace_dtype_fields_recursive)
        2    0.000    0.000    0.000    0.000 version.py:40(decorator)
        8    0.000    0.000    0.000    0.000 text.py:1160(set_fontweight)
        1    0.000    0.000    0.000    0.000 __init__.py:298(_EndRecData)
       24    0.000    0.000    0.000    0.000 patches.py:2351(<genexpr>)
        1    0.000    0.000    0.000    0.000 case.py:45(_Outcome)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        2    0.000    0.000    0.000    0.000 figure.py:965(clear)
       64    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        4    0.000    0.000    0.000    0.000 transforms.py:2185(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:2772(SymLogNorm)
       46    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'end' of 'PySide6.QtGui.QPainter' objects}
        4    0.000    0.000    0.000    0.000 importhandler.py:28(finish_import)
        8    0.000    0.000    0.000    0.000 {method 'setEnabled' of 'PySide6.QtGui.QAction' objects}
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
       17    0.000    0.000    0.000    0.000 enum.py:1187(_generate_next_value_)
        4    0.000    0.000    0.000    0.000 {method 'addSeparator' of 'PySide6.QtWidgets.QToolBar' objects}
        4    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       43    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
       13    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       16    0.000    0.000    0.000    0.000 rcsetup.py:96(_listify_validator)
        4    0.000    0.000    0.000    0.000 {method 'resize' of 'PySide6.QtWidgets.QWidget' objects}
        4    0.000    0.000    0.000    0.000 transforms.py:977(intervalx)
       34    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        9    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 dviread.py:1023(_LuatexKpsewhich)
        2    0.000    0.000    0.000    0.000 collections.py:728(set_antialiased)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        8    0.000    0.000    0.000    0.000 util.py:122(clear)
        2    0.000    0.000    0.000    0.000 arrayprint.py:561(decorating_function)
       40    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        3    0.000    0.000    0.000    0.000 colors.py:1522(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       14    0.000    0.000    0.000    0.000 {method 'x' of 'PySide6.QtCore.QPointF' objects}
       14    0.000    0.000    0.000    0.000 dataclasses.py:857(_set_qualname)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        4    0.000    0.000    0.000    0.000 artist.py:1105(set_label)
       68    0.000    0.000    0.000    0.000 inspect.py:3093(return_annotation)
       18    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        3    0.000    0.000    0.000    0.000 <frozen os>:717(__setitem__)
        1    0.000    0.000    0.000    0.000 platform.py:896(uname)
        3    0.000    0.000    0.000    0.000 registry.py:202(is_valid_backend)
        1    0.000    0.000    0.000    0.000 font_manager.py:588(FontProperties)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       19    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 backend_bases.py:3511(draw_if_interactive)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:569(validate_sketch)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:147(post_init)
       21    0.000    0.000    0.000    0.000 typing.py:1088(<genexpr>)
        5    0.000    0.000    0.000    0.000 functools.py:844(_is_union_type)
        2    0.000    0.000    0.000    0.000 backend_qt.py:150(_allow_interrupt_qt)
       17    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:827(values)
        2    0.000    0.000    0.000    0.000 figure.py:2677(set_layout_engine)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 core.py:6947(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:3090(_update_title_position)
        2    0.000    0.000    0.000    0.000 {method 'update' of 'PySide6.QtWidgets.QWidget' objects}
        6    0.000    0.000    0.000    0.000 <frozen os>:795(decode)
        1    0.000    0.000    0.000    0.000 font_manager.py:1042(FontManager)
        4    0.000    0.000    0.000    0.000 ticker.py:471(set_usetex)
       12    0.000    0.000    0.000    0.000 cbook.py:1715(safe_isfinite)
        2    0.000    0.000    0.000    0.000 {built-in method queryKeyboardModifiers}
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        1    0.000    0.000    0.000    0.000 _triangulation.py:1(<module>)
        6    0.000    0.000    0.000    0.000 weakref.py:289(update)
       12    0.000    0.000    0.000    0.000 axis.py:722(get_remove_overlapping_locs)
        6    0.000    0.000    0.000    0.000 _pylab_helpers.py:55(<genexpr>)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:968(sort)
       12    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 art3d.py:740(Path3DCollection)
        1    0.000    0.000    0.000    0.000 colorizer.py:38(Colorizer)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
       33    0.000    0.000    0.000    0.000 core.py:5143(recurse)
        2    0.000    0.000    0.000    0.000 _base.py:1761(set_adjustable)
       51    0.000    0.000    0.000    0.000 numeric.py:92(_zeros_like_dispatcher)
        8    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 core.py:3603(mask)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:20(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 patches.py:990(PathPatch)
        2    0.000    0.000    0.000    0.000 {method 'setCentralWidget' of 'PySide6.QtWidgets.QMainWindow' objects}
       14    0.000    0.000    0.000    0.000 {method 'y' of 'PySide6.QtCore.QPointF' objects}
        4    0.000    0.000    0.000    0.000 core.py:5794(_generateDefaultName)
       24    0.000    0.000    0.000    0.000 backend_bases.py:734(get_antialiased)
       42    0.000    0.000    0.000    0.000 typing.py:2820(<genexpr>)
       37    0.000    0.000    0.000    0.000 mapping.py:136(__init__)
       33    0.000    0.000    0.000    0.000 results.py:28(__init__)
        2    0.000    0.000    0.000    0.000 collections.py:863(_set_mappable_flags)
       24    0.000    0.000    0.000    0.000 backend_agg.py:244(get_canvas_width_height)
       16    0.000    0.000    0.000    0.000 backend_bases.py:1292(_set_inaxes)
       24    0.000    0.000    0.000    0.000 {built-in method math.floor}
       37    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       13    0.000    0.000    0.000    0.000 __init__.py:1545(getinfo)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:469(__new__)
       16    0.000    0.000    0.000    0.000 {method 'palette' of 'PySide6.QtWidgets.QWidget' objects}
       34    0.000    0.000    0.000    0.000 core.py:2196(recurse)
       40    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:277(QuiverKey)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:947(x0)
        1    0.000    0.000    0.000    0.000 core.py:1222(enable_packrat)
        3    0.000    0.000    0.000    0.000 __init__.py:509(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 polar.py:812(PolarAxes)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
       30    0.000    0.000    0.000    0.000 results.py:306(__contains__)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
       22    0.000    0.000    0.000    0.000 util.py:212(__init__)
       24    0.000    0.000    0.000    0.000 deprecation.py:97(deprecated)
       12    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
        4    0.000    0.000    0.000    0.000 layout.py:80(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
       38    0.000    0.000    0.000    0.000 transforms.py:2117(get_matrix)
        4    0.000    0.000    0.000    0.000 colors.py:207(_sanitize_extrema)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1280(__init__)
        1    0.000    0.000    0.000    0.000 colorizer.py:325(_ColorizerInterface)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
